minimum_logit_residual,minimum_reversion_probability,minimum_expected_pnl,trades,rejected,reversion_exits,adverse_stop_exits,thesis_invalidations,timeout_exits,settlements,fees,capital,pnl,roi,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,profitable_folds,minimum_fold_trades,worst_fold_roi
0.04,0.3,-0.75,88,47,15,0,15,58,0,0.0,880.0,-0.4188892287373504,-0.00047601048720153456,30,-0.45916717837639126,-0.0015305572612546376,26,1.186066598673123,0.004561794610281242,32,-1.1457886490340825,-0.003580589528231508,1,26,-0.003580589528231508
0.06,0.0,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.06,0.05,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.06,0.1,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.06,0.15,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.06,0.2,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.06,0.3,-0.5,61,75,9,0,9,43,0,0.0,610.0,-2.6144745238644376,-0.0042860238096138325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,24,-6.525372666549138,-0.027189052777288072,2,17,-0.027189052777288072
0.08,0.0,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.08,0.05,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.08,0.1,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.08,0.15,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.08,0.2,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.08,0.3,-0.5,58,78,6,0,9,43,0,0.0,580.0,-2.713517586065393,-0.004678478596664471,20,0.1705949001522909,0.0008529745007614545,16,3.2139874530587242,0.020087421581617027,22,-6.09809993927641,-0.027718636087620045,2,16,-0.027718636087620045
0.04,0.0,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.04,0.05,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.04,0.1,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.04,0.15,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.04,0.2,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.04,0.3,-0.5,62,74,9,0,10,43,0,0.0,620.0,-3.328760238150152,-0.0053689681260486325,20,0.1705949001522909,0.0008529745007614545,17,3.7403032425324083,0.0220017837796024,25,-7.239658380834853,-0.02895863352333941,2,17,-0.02895863352333941
0.2,0.0,-1.0,37,98,5,0,4,28,0,0.0,370.0,-2.033385275329334,-0.00549563587926847,10,0.06343608924254274,0.0006343608924254273,15,-5.990521373622276,-0.039936809157481844,12,3.8937000090504,0.03244750007542,2,10,-0.039936809157481844
0.2,0.05,-1.0,37,98,5,0,4,28,0,0.0,370.0,-2.033385275329334,-0.00549563587926847,10,0.06343608924254274,0.0006343608924254273,15,-5.990521373622276,-0.039936809157481844,12,3.8937000090504,0.03244750007542,2,10,-0.039936809157481844
0.2,0.1,-1.0,37,98,5,0,4,28,0,0.0,370.0,-2.033385275329334,-0.00549563587926847,10,0.06343608924254274,0.0006343608924254273,15,-5.990521373622276,-0.039936809157481844,12,3.8937000090504,0.03244750007542,2,10,-0.039936809157481844
0.2,0.15,-1.0,37,98,5,0,4,28,0,0.0,370.0,-2.033385275329334,-0.00549563587926847,10,0.06343608924254274,0.0006343608924254273,15,-5.990521373622276,-0.039936809157481844,12,3.8937000090504,0.03244750007542,2,10,-0.039936809157481844
0.2,0.2,-1.0,37,98,5,0,4,28,0,0.0,370.0,-2.033385275329334,-0.00549563587926847,10,0.06343608924254274,0.0006343608924254273,15,-5.990521373622276,-0.039936809157481844,12,3.8937000090504,0.03244750007542,2,10,-0.039936809157481844
0.2,0.3,-1.0,36,99,5,0,4,27,0,0.0,360.0,-2.033385275329334,-0.0056482924314703725,10,0.06343608924254274,0.0006343608924254273,14,-5.990521373622276,-0.042789438383016264,12,3.8937000090504,0.03244750007542,2,10,-0.042789438383016264
0.12,0.0,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.12,0.05,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.12,0.1,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.12,0.15,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.12,0.2,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.12,0.3,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.0,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.05,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.1,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.15,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.2,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.16,0.3,-0.25,9,127,0,0,0,9,0,0.0,90.0,-0.6358974358974363,-0.00706552706552707,2,-0.7692307692307698,-0.03846153846153849,2,0.13333333333333347,0.006666666666666673,5,0.0,0.0,1,2,-0.03846153846153849
0.1,0.0,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.1,0.05,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.1,0.1,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.1,0.15,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.1,0.2,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.1,0.3,-0.5,53,83,6,0,9,38,0,0.0,530.0,-3.843511623036175,-0.007251908722709764,18,-0.4465786239979778,-0.0024809923555443214,15,3.2139874530587242,0.021426583020391497,20,-6.610920452096922,-0.03305460226048461,1,15,-0.03305460226048461
0.12,0.0,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.12,0.05,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.12,0.1,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.12,0.15,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.12,0.2,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.12,0.3,-0.5,39,97,6,0,7,26,0,0.0,390.0,-3.0020685997668064,-0.007697611794273863,14,-0.028618728618727163,-0.00020441949013376545,9,1.9766647201429823,0.021962941334922027,16,-4.950114591291062,-0.030938216195569135,1,9,-0.030938216195569135
0.16,0.0,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.16,0.05,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.16,0.1,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.16,0.15,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.16,0.2,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.16,0.3,-0.5,29,107,5,0,4,20,0,0.0,290.0,-2.5196669434521093,-0.008688506701558997,9,-1.1176456437326014,-0.012418284930362239,9,1.9766647201429823,0.021962941334922027,11,-3.3786860198624904,-0.030715327453295367,1,9,-0.030715327453295367
0.04,0.0,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.04,0.05,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.04,0.1,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.04,0.15,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.04,0.2,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.04,0.3,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.0,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.05,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.1,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.15,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.2,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.06,0.3,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.0,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.05,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.1,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.15,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.2,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.3,-0.25,12,124,0,0,0,12,0,0.0,120.0,-1.1120879120879117,-0.009267399267399263,2,-0.7692307692307698,-0.03846153846153849,4,0.13333333333333347,0.0033333333333333366,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.3,0.0,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.3,0.05,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.3,0.1,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.3,0.15,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.3,0.2,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.3,0.3,-0.5,5,131,0,0,1,4,0,0.0,50.0,-0.5008281573498956,-0.010016563146997913,1,0.0,0.0,2,-0.3674948240165622,-0.01837474120082811,2,-0.13333333333333347,-0.006666666666666673,0,1,-0.01837474120082811
0.1,0.0,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.1,0.05,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.1,0.1,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.1,0.15,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.1,0.2,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.1,0.3,-0.25,11,125,0,0,0,11,0,0.0,110.0,-1.1120879120879117,-0.010109890109890106,2,-0.7692307692307698,-0.03846153846153849,3,0.13333333333333347,0.004444444444444449,6,-0.47619047619047533,-0.007936507936507922,1,2,-0.03846153846153849
0.08,0.0,-1.0,99,35,13,0,17,68,1,0.0,990.0,-18.420725547685482,-0.018606793482510587,38,-18.547679461305417,-0.048809682792908995,32,1.4079772204693306,0.004399928813966658,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.08,0.05,-1.0,99,35,13,0,17,68,1,0.0,990.0,-18.420725547685482,-0.018606793482510587,38,-18.547679461305417,-0.048809682792908995,32,1.4079772204693306,0.004399928813966658,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.08,0.1,-1.0,99,35,13,0,17,68,1,0.0,990.0,-18.420725547685482,-0.018606793482510587,38,-18.547679461305417,-0.048809682792908995,32,1.4079772204693306,0.004399928813966658,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.08,0.15,-1.0,99,35,13,0,17,68,1,0.0,990.0,-18.420725547685482,-0.018606793482510587,38,-18.547679461305417,-0.048809682792908995,32,1.4079772204693306,0.004399928813966658,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.08,0.2,-1.0,99,35,13,0,17,68,1,0.0,990.0,-18.420725547685482,-0.018606793482510587,38,-18.547679461305417,-0.048809682792908995,32,1.4079772204693306,0.004399928813966658,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.08,0.3,-1.0,98,36,13,0,17,67,1,0.0,980.0,-18.420725547685482,-0.018796658722128042,38,-18.547679461305417,-0.048809682792908995,31,1.4079772204693306,0.004541862001513969,29,-1.281023306849386,-0.0044173217477565035,1,29,-0.048809682792908995
0.1,0.0,-1.0,94,40,13,0,17,63,1,0.0,940.0,-19.256601937597434,-0.02048574674212493,35,-18.870735338396862,-0.05391638668113389,31,1.4079772204693306,0.004541862001513969,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.1,0.05,-1.0,94,40,13,0,17,63,1,0.0,940.0,-19.256601937597434,-0.02048574674212493,35,-18.870735338396862,-0.05391638668113389,31,1.4079772204693306,0.004541862001513969,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.1,0.1,-1.0,94,40,13,0,17,63,1,0.0,940.0,-19.256601937597434,-0.02048574674212493,35,-18.870735338396862,-0.05391638668113389,31,1.4079772204693306,0.004541862001513969,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.1,0.15,-1.0,94,40,13,0,17,63,1,0.0,940.0,-19.256601937597434,-0.02048574674212493,35,-18.870735338396862,-0.05391638668113389,31,1.4079772204693306,0.004541862001513969,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.1,0.2,-1.0,94,40,13,0,17,63,1,0.0,940.0,-19.256601937597434,-0.02048574674212493,35,-18.870735338396862,-0.05391638668113389,31,1.4079772204693306,0.004541862001513969,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.1,0.3,-1.0,93,41,13,0,17,62,1,0.0,930.0,-19.256601937597434,-0.020706023588814446,35,-18.870735338396862,-0.05391638668113389,30,1.4079772204693306,0.0046932574015644355,28,-1.7938438196698978,-0.006406585070249635,1,28,-0.05391638668113389
0.12,0.0,-1.0,77,58,12,0,15,49,1,0.0,770.0,-16.537869537038695,-0.021477752645504798,29,-18.004057494299666,-0.0620829568768954,25,0.1706544875535878,0.0006826179502143513,23,1.2955334697073908,0.005632754216119091,2,23,-0.0620829568768954
0.12,0.05,-1.0,77,58,12,0,15,49,1,0.0,770.0,-16.537869537038695,-0.021477752645504798,29,-18.004057494299666,-0.0620829568768954,25,0.1706544875535878,0.0006826179502143513,23,1.2955334697073908,0.005632754216119091,2,23,-0.0620829568768954
0.12,0.1,-1.0,77,58,12,0,15,49,1,0.0,770.0,-16.537869537038695,-0.021477752645504798,29,-18.004057494299666,-0.0620829568768954,25,0.1706544875535878,0.0006826179502143513,23,1.2955334697073908,0.005632754216119091,2,23,-0.0620829568768954
0.12,0.15,-1.0,77,58,12,0,15,49,1,0.0,770.0,-16.537869537038695,-0.021477752645504798,29,-18.004057494299666,-0.0620829568768954,25,0.1706544875535878,0.0006826179502143513,23,1.2955334697073908,0.005632754216119091,2,23,-0.0620829568768954
0.12,0.2,-1.0,77,58,12,0,15,49,1,0.0,770.0,-16.537869537038695,-0.021477752645504798,29,-18.004057494299666,-0.0620829568768954,25,0.1706544875535878,0.0006826179502143513,23,1.2955334697073908,0.005632754216119091,2,23,-0.0620829568768954
0.16,0.0,-1.0,60,75,10,0,9,40,1,0.0,600.0,-13.032478536102774,-0.02172079756017129,20,-14.98035147504873,-0.07490175737524365,22,-0.9190891021900032,-0.004177677737227287,18,2.8669620411359613,0.015927566895199786,1,18,-0.07490175737524365
0.16,0.05,-1.0,60,75,10,0,9,40,1,0.0,600.0,-13.032478536102774,-0.02172079756017129,20,-14.98035147504873,-0.07490175737524365,22,-0.9190891021900032,-0.004177677737227287,18,2.8669620411359613,0.015927566895199786,1,18,-0.07490175737524365
0.16,0.1,-1.0,60,75,10,0,9,40,1,0.0,600.0,-13.032478536102774,-0.02172079756017129,20,-14.98035147504873,-0.07490175737524365,22,-0.9190891021900032,-0.004177677737227287,18,2.8669620411359613,0.015927566895199786,1,18,-0.07490175737524365
0.16,0.15,-1.0,60,75,10,0,9,40,1,0.0,600.0,-13.032478536102774,-0.02172079756017129,20,-14.98035147504873,-0.07490175737524365,22,-0.9190891021900032,-0.004177677737227287,18,2.8669620411359613,0.015927566895199786,1,18,-0.07490175737524365
